Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
87.78766,460.4759,3.585522,-11.76052,-0.6779532,-7.596554,99.99964,0.150514,-0.006038
87.796,460.5186,3.584985,-11.76261,-0.6780506,-7.597792,99.98732,0.1503446,-0.0060338
87.80434,460.5607,3.584426,-11.7646,-0.678143,-7.598974,100.0071,0.1501746,-0.0060296
87.81268,460.599,3.583884,-11.7667,-0.6782452,-7.600263,100.0383,0.1500039,-0.0060253
87.821,460.6437,3.583319,-11.76889,-0.6783471,-7.60155,99.92269,0.1498317,-0.0060208
87.82934,460.6817,3.582766,-11.77125,-0.6784639,-7.603003,100.0571,0.1496618,-0.0060166
87.83768,460.723,3.582225,-11.7734,-0.6785663,-7.604294,100.022,0.1494912,-0.0060123
87.84601,460.7648,3.58167,-11.77555,-0.678668,-7.605578,99.98676,0.1493182,-0.0060081
87.85434,460.8084,3.581106,-11.77756,-0.6787605,-7.606758,100.016,0.1491481,-0.0060045
87.86266,460.8481,3.580574,-11.77985,-0.6788718,-7.60815,100.0157,0.148976,-0.006001
87.87101,460.8907,3.580063,-11.78246,-0.6789996,-7.609728,99.97762,0.1488031,-0.0059974
87.87934,460.9314,3.57953,-11.78481,-0.6791132,-7.611145,99.98156,0.1486294,-0.0059934
87.88766,460.9731,3.579025,-11.78708,-0.6792218,-7.612506,99.98292,0.1484552,-0.0059892
87.89601,461.0132,3.578502,-11.7891,-0.6793176,-7.613725,100.0033,0.1482833,-0.0059848
87.90434,461.0563,3.577972,-11.79092,-0.6793989,-7.61478,100.0039,0.14811,-0.0059804
87.91266,461.0988,3.577458,-11.79281,-0.6794848,-7.615884,100.0153,0.1479367,-0.0059763
87.921,461.1414,3.57697,-11.79486,-0.67958,-7.6171,99.99793,0.1477639,-0.0059721
87.92934,461.1834,3.576435,-11.79696,-0.6796788,-7.618352,99.9784,0.1475906,-0.0059678
87.93768,461.2261,3.575896,-11.79882,-0.6797624,-7.619436,100.0006,0.1474164,-0.0059633
87.946,461.2664,3.57535,-11.8004,-0.6798326,-7.620369,99.98862,0.1472429,-0.0059586
87.95434,461.3088,3.574814,-11.80174,-0.6798866,-7.621119,99.99708,0.1470704,-0.0059538
87.96268,461.3497,3.574274,-11.80379,-0.6799832,-7.622349,99.98345,0.1468966,-0.0059491
87.97101,461.393,3.573744,-11.80561,-0.6800641,-7.623402,100.0261,0.1467247,-0.0059448
87.97934,461.432,3.573224,-11.80751,-0.6801538,-7.624551,100.0072,0.1465502,-0.0059406
87.98766,461.4742,3.572714,-11.80966,-0.6802545,-7.625828,99.99132,0.1463762,-0.0059364
87.99601,461.5162,3.572195,-11.81171,-0.6803499,-7.627044,99.97188,0.146207,-0.0059318
88.00434,461.555,3.571637,-11.81383,-0.680452,-7.628332,100.0295,0.1460361,-0.0059274
88.01266,461.5962,3.57111,-11.81583,-0.680545,-7.629522,100.0098,0.1458654,-0.0059231
88.02101,461.639,3.570598,-11.81832,-0.6806645,-7.631003,100.0231,0.1456919,-0.0059188
88.02934,461.6795,3.570085,-11.82069,-0.6807795,-7.632438,99.97281,0.1455181,-0.0059144
88.03766,461.7188,3.569562,-11.82287,-0.6808844,-7.633757,99.99152,0.1453427,-0.0059102
88.046,461.7596,3.56905,-11.82477,-0.6809718,-7.634879,100.0276,0.1451677,-0.0059059
88.05434,461.805,3.568503,-11.82708,-0.6810788,-7.636224,99.97297,0.1449926,-0.0059015
88.06268,461.8446,3.567982,-11.82926,-0.6811838,-7.637544,100.0068,0.1448164,-0.0058971
88.071,461.8867,3.56746,-11.83142,-0.6812848,-7.638821,99.99892,0.144641,-0.0058929
88.07934,461.9292,3.566933,-11.8335,-0.6813809,-7.640042,99.98858,0.1444642,-0.0058888
88.08768,461.9728,3.566414,-11.83567,-0.6814819,-7.64132,99.98695,0.1442897,-0.0058846
88.09601,462.0124,3.565906,-11.83773,-0.6815795,-7.64256,100.0148,0.1441157,-0.0058805
88.10434,462.054,3.565396,-11.83948,-0.6816572,-7.643579,100.0005,0.1439384,-0.0058763
88.11266,462.0964,3.56491,-11.84113,-0.6817288,-7.644526,100.0,0.1437615,-0.0058719
88.12101,462.1376,3.564394,-11.84332,-0.6818322,-7.645832,100.0101,0.1435851,-0.0058673
88.12934,462.18,3.563887,-11.84544,-0.6819311,-7.647086,100.0054,0.1434062,-0.0058627
88.13766,462.2223,3.563395,-11.84763,-0.6820338,-7.648386,100.0306,0.1432258,-0.0058583
88.14601,462.2608,3.562888,-11.84962,-0.6821284,-7.649592,99.99081,0.1430497,-0.0058543
88.15434,462.3062,3.562384,-11.85198,-0.682238,-7.650968,100.0073,0.1428694,-0.0058501
88.16266,462.3489,3.56187,-11.85411,-0.6823368,-7.652222,100.0066,0.1426894,-0.005846
88.171,462.3884,3.561361,-11.8559,-0.6824188,-7.653288,99.9875,0.14251,-0.0058422
88.17934,462.431,3.560868,-11.85751,-0.6824878,-7.65421,100.0136,0.1423291,-0.0058382
88.18768,462.4716,3.560378,-11.85982,-0.6825989,-7.6556,100.0043,0.1421482,-0.0058342
88.196,462.5148,3.55984,-11.86235,-0.6827201,-7.657106,99.99506,0.1419664,-0.0058305
88.20434,462.557,3.559314,-11.86447,-0.6828184,-7.658356,100.0088,0.1417829,-0.005827
88.21268,462.5979,3.558783,-11.86647,-0.6829113,-7.659545,99.99647,0.1416022,-0.0058236
88.22101,462.6382,3.558268,-11.86844,-0.6830028,-7.660718,100.0012,0.1414212,-0.00582
88.22934,462.6817,3.557752,-11.87053,-0.6830982,-7.661934,99.9937,0.1412385,-0.0058163
88.23766,462.7224,3.557232,-11.8723,-0.6831774,-7.662969,99.98711,0.1410564,-0.0058126
88.24601,462.7631,3.55671,-11.87425,-0.6832674,-7.664124,100.1306,0.1408752,-0.0058091
88.25434,462.8054,3.556223,-11.87632,-0.6833628,-7.665339,99.86811,0.1406941,-0.0058053
88.26266,462.8452,3.555698,-11.8788,-0.6834835,-7.666838,100.0123,0.140514,-0.0058015
88.27101,462.889,3.555178,-11.88078,-0.683573,-7.667988,100.0004,0.1403342,-0.0057978
88.27934,462.9315,3.554657,-11.88268,-0.6836581,-7.669089,99.99621,0.1401558,-0.005794
88.28766,462.9703,3.55415,-11.88473,-0.683755,-7.670324,100.0049,0.1399761,-0.0057901
88.296,463.0123,3.553662,-11.88676,-0.6838482,-7.671514,99.98749,0.1397985,-0.0057862
88.30434,463.057,3.553174,-11.88883,-0.6839413,-7.672702,99.9755,0.1396175,-0.0057824
88.31268,463.0969,3.552656,-11.89048,-0.684014,-7.673666,100.0094,0.1394361,-0.0057784
88.321,463.14,3.552168,-11.8925,-0.6841059,-7.674842,100.0219,0.1392575,-0.0057744
88.32934,463.1806,3.551696,-11.89484,-0.6842178,-7.676244,99.96774,0.1390772,-0.0057705
88.33768,463.2239,3.551174,-11.89739,-0.6843398,-7.67776,99.9825,0.1388955,-0.0057669
88.34601,463.2664,3.55067,-11.89939,-0.6844308,-7.678928,100.0223,0.1387146,-0.0057636
88.35434,463.3068,3.550186,-11.90119,-0.6845116,-7.679981,99.95761,0.1385368,-0.0057605
88.36266,463.3509,3.549725,-11.90329,-0.6846072,-7.681202,100.0139,0.1383557,-0.0057572
88.37101,463.3918,3.549264,-11.90578,-0.6847272,-7.682696,99.98528,0.1381739,-0.0057539
88.37934,463.4317,3.548776,-11.908,-0.6848331,-7.684032,100.035,0.137991,-0.0057507
88.38766,463.4741,3.548271,-11.91049,-0.6849518,-7.685511,100.0214,0.1378094,-0.0057475
88.39601,463.5153,3.5478,-11.91308,-0.6850779,-7.687072,100.0133,0.1376279,-0.0057443
88.40434,463.5563,3.547326,-11.91548,-0.6851926,-7.688506,99.98644,0.1374468,-0.0057412
88.41266,463.598,3.546819,-11.91753,-0.6852866,-7.68971,100.03,0.1372672,-0.0057377
88.421,463.6382,3.546362,-11.91969,-0.6853884,-7.690997,99.99209,0.1370875,-0.005734
88.42934,463.6818,3.545901,-11.9219,-0.6854898,-7.69228,99.96426,0.1369073,-0.0057302
88.43768,463.7227,3.5454,-11.92413,-0.6855953,-7.69361,100.0229,0.136727,-0.0057263
88.446,463.7638,3.544896,-11.92648,-0.6857069,-7.695007,99.97195,0.1365442,-0.0057224
88.45434,463.8053,3.544411,-11.92838,-0.6857922,-7.696111,99.9705,0.1363617,-0.0057188
88.46268,463.846,3.543915,-11.93036,-0.6858832,-7.69728,100.0054,0.1361788,-0.0057152
88.47101,463.8894,3.543434,-11.93225,-0.6859664,-7.698359,99.99507,0.1359949,-0.0057116
88.47934,463.9254,3.542924,-11.93412,-0.6860546,-7.699491,99.99859,0.1358095,-0.0057079
88.48766,463.9691,3.542441,-11.93614,-0.6861447,-7.700649,100.0507,0.1356236,-0.0057041
88.49601,464.0108,3.541969,-11.93808,-0.686232,-7.701775,99.96864,0.1354387,-0.0057005
88.50434,464.0528,3.541459,-11.93997,-0.6863165,-7.702868,99.9509,0.1352542,-0.005697
88.51266,464.0953,3.540962,-11.94214,-0.6864162,-7.704134,100.0314,0.135066,-0.0056933
88.52101,464.1357,3.540498,-11.94409,-0.6865056,-7.705282,100.0099,0.134877,-0.0056896
88.52934,464.1776,3.540034,-11.94626,-0.6866062,-7.706556,100.037,0.1346854,-0.0056857
88.53766,464.2174,3.539545,-11.94849,-0.6867118,-7.707886,100.0266,0.1344958,-0.0056816
88.546,464.2575,3.539083,-11.95045,-0.686801,-7.709032,99.9818,0.1343061,-0.0056774
88.55434,464.299,3.538605,-11.9519,-0.6868603,-7.709844,100.0071,0.1341171,-0.0056733
88.56268,464.3421,3.538166,-11.95377,-0.6869424,-7.710912,99.97488,0.1339266,-0.0056691
88.571,464.3824,3.537666,-11.95614,-0.6870554,-7.712325,99.99543,0.1337377,-0.0056647
88.57934,464.4262,3.53717,-11.95868,-0.687175,-7.713813,100.0214,0.1335478,-0.0056603
88.58768,464.4664,3.536714,-11.96076,-0.687272,-7.715049,99.97408,0.1333558,-0.0056557
88.59601,464.5086,3.536231,-11.9626,-0.6873524,-7.716098,99.99032,0.1331652,-0.0056511
88.60434,464.5534,3.535742,-11.96479,-0.6874519,-7.717361,99.99972,0.1329729,-0.0056468
88.61266,464.5924,3.535254,-11.96654,-0.6875299,-7.718384,99.97847,0.1327814,-0.0056429
88.62101,464.6342,3.534769,-11.96829,-0.6876063,-7.719389,99.99426,0.1325914,-0.0056393
88.62934,464.6744,3.534281,-11.97085,-0.68773,-7.720925,100.0479,0.1323964,-0.0056359
88.63766,464.7145,3.533798,-11.97372,-0.687872,-7.722666,99.99641,0.1322059,-0.0056328
88.64601,464.7562,3.5333,-11.97606,-0.6879816,-7.724042,99.99862,0.1320152,-0.0056299
88.65434,464.7956,3.532824,-11.97802,-0.688072,-7.725202,100.0279,0.1318256,-0.0056274
88.66266,464.8394,3.532335,-11.97963,-0.6881378,-7.726087,100.0034,0.1316342,-0.005625
88.671,464.8826,3.531832,-11.98152,-0.6882202,-7.72716,99.976,0.1314402,-0.0056226
88.67934,464.9204,3.53137,-11.98328,-0.6883001,-7.728201,100.0094,0.1312495,-0.0056207
88.68768,464.9635,3.530902,-11.9851,-0.688379,-7.729234,100.0002,0.1310571,-0.0056184
88.696,465.0033,3.53043,-11.98735,-0.688485,-7.73057,99.97214,0.1308681,-0.0056161
88.70434,465.0431,3.529961,-11.98958,-0.6885901,-7.731894,100.0042,0.1306797,-0.0056137
88.71268,465.0861,3.529506,-11.99108,-0.6886501,-7.732712,99.99,0.1304886,-0.005611
88.72101,465.1279,3.529059,-11.99261,-0.6887134,-7.73357,100.0149,0.1302996,-0.0056083
88.72934,465.1699,3.528606,-11.99456,-0.6888006,-7.734692,99.98274,0.130109,-0.0056056
88.73766,465.2117,3.528154,-11.9964,-0.6888813,-7.735748,100.0096,0.1299204,-0.0056029
88.74601,465.2534,3.52772,-11.99844,-0.6889734,-7.736929,100.0054,0.1297333,-0.0056002
88.75434,465.2954,3.527263,-12.00039,-0.6890606,-7.738052,100.0039,0.1295455,-0.0055974
88.76266,465.3356,3.526802,-12.00226,-0.689144,-7.739137,99.98113,0.1293585,-0.0055943
88.77101,465.3772,3.526346,-12.00398,-0.6892181,-7.740116,100.059,0.1291709,-0.0055913
88.77934,465.4213,3.525888,-12.0057,-0.6892901,-7.741071,99.96636,0.128984,-0.0055886
88.78766,465.4611,3.525424,-12.00758,-0.689375,-7.742169,99.99139,0.1287968,-0.0055858
88.796,465.5015,3.524951,-12.01009,-0.689495,-7.743666,100.0048,0.128609,-0.005583
88.80434,465.5459,3.524468,-12.01227,-0.6895931,-7.744916,99.99638,0.128418,-0.0055802
88.81268,465.5872,3.523994,-12.01426,-0.6896826,-7.74607,99.99228,0.1282263,-0.0055773
88.821,465.6295,3.523518,-12.01588,-0.6897502,-7.746976,99.99726,0.1280368,-0.0055745
88.82934,465.6702,3.52305,-12.01799,-0.6898475,-7.748218,100.0063,0.1278449,-0.0055718
88.83768,465.71,3.522604,-12.0201,-0.6899447,-7.749456,99.99637,0.1276553,-0.0055692
88.84601,465.7535,3.522144,-12.0224,-0.6900506,-7.750792,100.005,0.1274665,-0.0055668
88.85434,465.7951,3.521656,-12.02518,-0.6901847,-7.752447,100.028,0.1272799,-0.0055644
88.86266,465.838,3.521191,-12.0275,-0.690292,-7.7538,99.96415,0.127091,-0.0055617
88.87101,465.877,3.520742,-12.02951,-0.6903847,-7.754988,100.0141,0.1269048,-0.0055591
88.87934,465.9194,3.520291,-12.03111,-0.6904511,-7.755881,100.0232,0.1267173,-0.0055565
88.88766,465.962,3.51983,-12.03296,-0.6905309,-7.756926,100.0032,0.1265315,-0.0055541
88.89601,466.0012,3.519365,-12.03462,-0.6906032,-7.757886,99.97982,0.1263449,-0.0055519
88.90434,466.0459,3.518884,-12.03673,-0.6906968,-7.759082,99.99559,0.1261584,-0.0055497
88.91266,466.0867,3.518437,-12.03886,-0.6907944,-7.760328,99.98592,0.1259739,-0.0055474
88.921,466.126,3.517991,-12.04081,-0.690883,-7.761472,99.99572,0.1257894,-0.0055449
88.92934,466.168,3.517533,-12.04308,-0.6909874,-7.76279,99.9796,0.125602,-0.0055424
88.93768,466.2084,3.517098,-12.04496,-0.6910709,-7.763874,100.0425,0.1254147,-0.0055399
88.946,466.2516,3.516646,-12.04688,-0.6911543,-7.76496,99.97972,0.1252254,-0.0055374
88.95434,466.2951,3.516168,-12.0484,-0.691215,-7.765789,99.99813,0.1250374,-0.0055349
88.96268,466.3366,3.51569,-12.05033,-0.6913003,-7.766895,100.0278,0.12485,-0.0055322
88.97101,466.3762,3.515242,-12.05237,-0.6913939,-7.768094,100.0097,0.1246631,-0.0055293
88.97934,466.4191,3.514801,-12.05469,-0.6915001,-7.769436,99.98509,0.1244743,-0.0055263
88.98766,466.4618,3.514398,-12.05669,-0.6915888,-7.77058,100.043,0.1242861,-0.0055232
88.99601,466.4984,3.513959,-12.05791,-0.6916376,-7.771275,99.96495,0.1240983,-0.0055202
89.00434,466.5395,3.51351,-12.0596,-0.6917097,-7.772232,100.0129,0.1239086,-0.0055173
89.01266,466.5808,3.513075,-12.06133,-0.6917837,-7.77321,100.008,0.1237178,-0.0055145
89.02101,466.6216,3.51264,-12.06326,-0.6918692,-7.774316,100.0003,0.1235272,-0.0055117
89.02934,466.6644,3.5122,-12.06517,-0.6919524,-7.775398,99.99494,0.1233365,-0.0055088
89.03766,466.7064,3.5118,-12.06724,-0.6920449,-7.776582,100.0227,0.1231465,-0.005506
89.046,466.7479,3.511384,-12.06891,-0.6921153,-7.777522,99.96649,0.1229562,-0.0055033
89.05434,466.7906,3.51095,-12.07097,-0.6922068,-7.778696,100.0116,0.1227642,-0.0055007
89.06268,466.8344,3.51052,-12.07288,-0.6922888,-7.779764,99.98262,0.1225733,-0.0054979
89.071,466.874,3.510076,-12.07496,-0.6923842,-7.780982,99.96649,0.1223816,-0.0054952
89.07934,466.9164,3.509644,-12.07734,-0.692494,-7.782366,100.0395,0.1221892,-0.0054925
89.08768,466.9562,3.509206,-12.07936,-0.6925861,-7.783549,99.96579,0.1219996,-0.0054899
89.09601,466.9959,3.508774,-12.08137,-0.6926774,-7.784722,100.0446,0.1218082,-0.0054873
89.10434,467.0382,3.508322,-12.08328,-0.6927601,-7.785801,99.96591,0.1216172,-0.005485
89.11266,467.0804,3.507884,-12.08494,-0.692829,-7.786724,99.98754,0.121427,-0.0054826
89.12101,467.1229,3.507447,-12.0867,-0.6929039,-7.787712,100.011,0.121234,-0.0054802
89.12934,467.1639,3.507016,-12.08864,-0.6929898,-7.788825,100.0206,0.1210407,-0.0054779
89.13766,467.208,3.50659,-12.09098,-0.6930957,-7.790163,100.0057,0.1208496,-0.0054758
89.14601,467.2461,3.50616,-12.09314,-0.6931968,-7.791448,99.98878,0.1206576,-0.0054738
89.15434,467.288,3.505746,-12.0949,-0.6932714,-7.792432,100.0098,0.1204646,-0.0054716
89.16266,467.3302,3.505314,-12.09689,-0.6933591,-7.793568,100.0041,0.1202709,-0.0054695
89.171,467.3738,3.504885,-12.0991,-0.6934581,-7.794825,99.96343,0.1200754,-0.0054677
89.17934,467.4154,3.504453,-12.10087,-0.6935338,-7.795826,100.0457,0.1198812,-0.0054656
89.18768,467.4567,3.504028,-12.10244,-0.693598,-7.796697,99.95832,0.119689,-0.0054633
89.196,467.4958,3.503617,-12.10461,-0.6936984,-7.797974,100.0063,0.1194946,-0.0054611
89.20434,467.5376,3.503176,-12.10684,-0.6938003,-7.799268,99.99769,0.1192991,-0.0054592
89.21268,467.577,3.502745,-12.10885,-0.6938909,-7.800434,99.99993,0.1191033,-0.0054573
89.22101,467.6196,3.502302,-12.11072,-0.6939711,-7.80148,99.96959,0.1189073,-0.0054552
89.22934,467.6652,3.501863,-12.11255,-0.6940468,-7.802481,100.1005,0.1187132,-0.0054533
89.23766,467.7064,3.501422,-12.11471,-0.6941444,-7.803728,99.97142,0.1185216,-0.0054515
89.24601,467.748,3.500997,-12.11644,-0.6942178,-7.804701,99.99657,0.1183299,-0.0054496
89.25434,467.787,3.500562,-12.11806,-0.6942864,-7.805621,100.0049,0.1181391,-0.0054476
89.26266,467.8291,3.500133,-12.11963,-0.6943503,-7.806485,99.96974,0.1179455,-0.0054456
89.27101,467.8688,3.499717,-12.12151,-0.6944329,-7.807561,100.0028,0.117753,-0.0054438
89.27934,467.9094,3.499252,-12.12342,-0.6945169,-7.808655,99.99755,0.1175618,-0.0054422
89.28766,467.9526,3.498825,-12.12515,-0.6945884,-7.809605,99.98601,0.1173712,-0.0054404
89.296,467.994,3.498384,-12.12722,-0.6946811,-7.810795,99.97804,0.11718,-0.0054386
89.30434,468.0354,3.497978,-12.12884,-0.6947476,-7.811691,100.0183,0.1169889,-0.0054369
89.31268,468.0778,3.497578,-12.13059,-0.694821,-7.812663,100.0044,0.1167957,-0.0054355
89.321,468.1178,3.497147,-12.13239,-0.6948993,-7.813691,100.0267,0.1166035,-0.0054339
89.32934,468.1567,3.496731,-12.13475,-0.6950097,-7.815079,100.011,0.116411,-0.0054323
89.33768,468.2016,3.496329,-12.13704,-0.695112,-7.816376,100.0003,0.1162174,-0.0054307
89.34601,468.2394,3.495914,-12.13974,-0.6952426,-7.817993,100.0254,0.1160275,-0.0054295
89.35434,468.2822,3.495498,-12.14214,-0.6953528,-7.819379,99.97794,0.115835,-0.0054284
89.36266,468.325,3.4951,-12.14413,-0.6954394,-7.8205,99.97778,0.1156432,-0.0054274
89.37101,468.366,3.494706,-12.14582,-0.6955102,-7.821444,99.98412,0.115453,-0.0054264
89.37934,468.4104,3.494286,-12.14749,-0.6955769,-7.822342,100.0553,0.1152596,-0.0054255
89.38766,468.4513,3.49386,-12.14917,-0.695647,-7.82328,99.92694,0.1150654,-0.0054247
89.39601,468.4946,3.493429,-12.15086,-0.6957163,-7.824208,100.0053,0.1148732,-0.0054239
89.40434,468.5338,3.49302,-12.15272,-0.6957982,-7.825278,100.0091,0.1146797,-0.0054233
89.41266,468.5759,3.492601,-12.15414,-0.6958526,-7.826038,100.0459,0.114485,-0.0054229
89.421,468.6172,3.492191,-12.15567,-0.6959137,-7.826874,99.97852,0.1142904,-0.0054226
89.42934,468.6578,3.491774,-12.15673,-0.6959488,-7.82742,99.99044,0.1140979,-0.0054223
89.43768,468.6996,3.49136,-12.15825,-0.696009,-7.828244,100.0263,0.1139028,-0.005422
89.446,468.743,3.49097,-12.15993,-0.696077,-7.829158,100.0084,0.1137084,-0.0054217
89.45434,468.7838,3.490564,-12.16225,-0.6961836,-7.830506,99.97113,0.1135137,-0.0054215
89.46268,468.8247,3.490186,-12.16448,-0.6962854,-7.8318,99.99403,0.1133199,-0.0054214
89.47101,468.8648,3.489814,-12.16666,-0.6963845,-7.833062,100.0124,0.1131267,-0.0054213
89.47934,468.9096,3.489421,-12.16861,-0.6964668,-7.834136,99.96366,0.1129327,-0.0054213
89.48766,468.9529,3.48902,-12.17044,-0.6965432,-7.835145,99.99504,0.1127391,-0.0054212
89.49601,468.994,3.488626,-12.1724,-0.696629,-7.83626,100.0112,0.1125466,-0.0054215
89.50434,469.0342,3.488208,-12.17435,-0.696715,-7.837376,100.013,0.1123548,-0.0054217
89.51266,469.0754,3.487819,-12.17678,-0.6968274,-7.838788,100.0421,0.1121619,-0.0054218
89.52101,469.1171,3.48743,-12.17895,-0.6969244,-7.840032,99.97282,0.1119724,-0.0054221
89.52934,469.1611,3.487011,-12.18075,-0.6969986,-7.841016,100.0232,0.1117808,-0.0054223
89.53766,469.2018,3.486597,-12.18262,-0.6970794,-7.842072,99.99571,0.1115881,-0.0054226
89.546,469.245,3.4862,-12.18448,-0.6971572,-7.8431,99.95171,0.1113981,-0.0054229
89.55434,469.2873,3.485763,-12.18616,-0.6972265,-7.844028,99.98707,0.1112071,-0.0054234
89.56268,469.3288,3.485367,-12.18807,-0.6973088,-7.845105,100.0224,0.1110178,-0.0054238
89.571,469.3656,3.48498,-12.18978,-0.6973835,-7.846094,100.0336,0.1108262,-0.005424
89.57934,469.4094,3.484588,-12.19182,-0.6974712,-7.84723,100.0086,0.110635,-0.0054241
89.58768,469.4533,3.484202,-12.19366,-0.6975478,-7.848239,100.0218,0.1104448,-0.0054243
89.59601,469.4908,3.483807,-12.19531,-0.6976184,-7.849184,99.94996,0.1102549,-0.0054248
89.60434,469.5328,3.48342,-12.19727,-0.6977028,-7.850281,99.99715,0.1100631,-0.0054253
89.61266,469.5756,3.483052,-12.19984,-0.6978213,-7.851765,99.98724,0.1098696,-0.0054259
89.62101,469.6144,3.482667,-12.20175,-0.6979059,-7.852866,100.0046,0.1096781,-0.0054265
89.62934,469.6566,3.482246,-12.2039,-0.6980012,-7.854084,99.99254,0.1094859,-0.005427
89.63766,469.6984,3.481876,-12.20624,-0.6981074,-7.855426,100.0441,0.1092948,-0.0054276
89.64601,469.7387,3.481488,-12.20872,-0.6982224,-7.856868,100.0039,0.1091046,-0.0054285
89.65434,469.7786,3.481082,-12.21106,-0.6983306,-7.85823,99.97988,0.1089137,-0.0054299
89.66266,469.8203,3.480694,-12.21312,-0.6984205,-7.859392,99.98798,0.1087246,-0.0054316
89.671,469.8639,3.480348,-12.21497,-0.6984974,-7.860405,99.97174,0.1085356,-0.0054332
89.67934,469.9049,3.479985,-12.21721,-0.6985981,-7.861687,100.0194,0.1083474,-0.0054346
89.68768,469.9479,3.479594,-12.21881,-0.6986612,-7.862544,99.98032,0.1081618,-0.0054363
89.696,469.9856,3.479215,-12.22013,-0.6987126,-7.86327,99.99179,0.1079759,-0.0054378
89.70434,470.0284,3.478831,-12.22204,-0.6987937,-7.86433,100.0326,0.1077895,-0.0054395
89.71268,470.0713,3.47849,-12.22374,-0.6988624,-7.865253,100.034,0.1076034,-0.0054415
89.72101,470.114,3.478102,-12.22534,-0.6989255,-7.866112,100.0074,0.1074165,-0.0054433
89.72934,470.1574,3.477716,-12.2271,-0.698997,-7.867066,99.97994,0.1072279,-0.0054452
89.73766,470.199,3.477326,-12.22889,-0.6990718,-7.868056,99.99184,0.1070398,-0.0054467
89.74601,470.2384,3.47693,-12.23034,-0.6991295,-7.868858,99.96811,0.1068506,-0.0054482
89.75434,470.2806,3.476514,-12.23221,-0.6992081,-7.869892,100.0142,0.1066587,-0.0054499
89.76266,470.3227,3.476104,-12.23368,-0.6992642,-7.870674,99.97766,0.1064669,-0.0054518
89.77101,470.3629,3.47571,-12.23584,-0.699361,-7.871912,100.0221,0.1062742,-0.0054537
89.77934,470.4048,3.47529,-12.23803,-0.6994584,-7.873158,100.0032,0.1060825,-0.0054558
89.78766,470.4465,3.474912,-12.23978,-0.6995308,-7.874124,99.9722,0.1058907,-0.0054579
89.796,470.4866,3.474539,-12.24188,-0.6996241,-7.875324,100.0283,0.1056985,-0.0054597
89.80434,470.53,3.474174,-12.24396,-0.6997139,-7.876484,100.0021,0.1055075,-0.0054619
89.81268,470.574,3.473802,-12.24587,-0.6997932,-7.877526,99.976,0.1053155,-0.0054642
89.821,470.6137,3.473434,-12.24786,-0.6998809,-7.878662,99.99801,0.1051235,-0.0054668
89.82934,470.6563,3.473084,-12.2501,-0.69998,-7.879928,100.0456,0.1049349,-0.0054693
89.83768,470.6986,3.47271,-12.25233,-0.700079,-7.881192,100.0662,0.1047452,-0.0054717
89.84601,470.74,3.472328,-12.25449,-0.7001743,-7.882415,99.95125,0.1045575,-0.005474
89.85434,470.778,3.471946,-12.25622,-0.7002486,-7.883401,100.0201,0.1043697,-0.0054762
89.86266,470.82,3.471603,-12.25777,-0.700309,-7.884229,99.96134,0.104179,-0.0054786
