Time (min),Temperature (°C),Weight (mg),Heat Flow (mW),Temperature Difference (°C),Temperature Difference (µV),Sample Purge Flow (mL/min),Deriv. Weight (%/°C),Deriv. Heat Flow (W/(g·°C))
45.646,483.9318,3.974084,-9.571012,-0.5416608,-6.133831,100.0202,0.1039273,-0.0018662
45.65434,484.0152,3.973225,-9.572501,-0.5417014,-6.13452,100.0082,0.1035658,-0.0018608
45.66266,484.0965,3.972367,-9.574208,-0.5417552,-6.135358,99.99519,0.103211,-0.0018555
45.671,484.1808,3.971508,-9.575822,-0.5418021,-6.136118,99.99603,0.1028592,-0.0018507
45.67934,484.2647,3.970699,-9.577051,-0.5418276,-6.136636,100.0379,0.1025067,-0.0018459
45.68766,484.3497,3.969894,-9.578251,-0.5418508,-6.137128,99.99103,0.1021564,-0.0018407
45.696,484.4324,3.96904,-9.579595,-0.5418834,-6.137725,99.96931,0.1018118,-0.0018354
45.70434,484.5148,3.968206,-9.581024,-0.5419209,-6.13838,99.99142,0.1014627,-0.0018303
45.71266,484.593,3.967405,-9.582462,-0.5419614,-6.139068,100.0099,0.1011126,-0.0018257
45.721,484.6805,3.966583,-9.584063,-0.5420048,-6.139786,100.0206,0.1007609,-0.0018215
45.72934,484.7607,3.965736,-9.586121,-0.5420782,-6.140846,99.9791,0.1004066,-0.0018176
45.73766,484.848,3.964905,-9.587778,-0.5421248,-6.141602,100.0006,0.100047,-0.0018133
45.746,484.9284,3.964078,-9.589268,-0.5421664,-6.142304,100.0241,0.09969086,-0.0018097
45.75434,485.014,3.96325,-9.590829,-0.5422086,-6.143011,99.98681,0.09933203,-0.0018062
45.76266,485.0948,3.962373,-9.592228,-0.5422449,-6.14365,100.0173,0.09897356,-0.001803
45.771,485.1824,3.961544,-9.59382,-0.5422871,-6.14436,100.0107,0.09861451,-0.0018005
45.77934,485.265,3.960753,-9.595258,-0.5423242,-6.145008,100.013,0.098254,-0.0017976
45.78766,485.3468,3.959912,-9.597004,-0.5423788,-6.145856,99.9928,0.09789718,-0.0017948
45.796,485.4282,3.959078,-9.598754,-0.5424336,-6.146708,99.96808,0.09753989,-0.001792
45.80434,485.5122,3.958274,-9.600428,-0.5424826,-6.147492,100.0003,0.09717968,-0.0017891
45.81266,485.594,3.957513,-9.601632,-0.542507,-6.147998,99.99113,0.09682251,-0.0017866
45.821,485.6748,3.956728,-9.603139,-0.5425484,-6.148696,99.99972,0.09664621,-0.001785
45.82934,485.7594,3.955944,-9.604555,-0.5425824,-6.149309,99.96832,0.09629731,-0.0017828
45.83766,485.8426,3.955204,-9.605932,-0.5426151,-6.149908,99.99526,0.09577168,-0.0017803
45.846,485.9262,3.954466,-9.607274,-0.5426455,-6.150481,100.0632,0.09559399,-0.0017786
45.85434,486.0085,3.953711,-9.608859,-0.54269,-6.151215,99.97535,0.09524306,-0.0017766
45.86266,486.0937,3.952968,-9.610681,-0.5427459,-6.152075,99.96,0.09489347,-0.0017747
45.871,486.1756,3.952252,-9.61185,-0.5427674,-6.152549,100.0328,0.0945418,-0.0017732
45.87934,486.2598,3.95148,-9.61288,-0.5427798,-6.152918,100.0099,0.09402058,-0.0017728
45.88766,486.341,3.950728,-9.613809,-0.5427883,-6.153243,99.99276,0.0938504,-0.001771
45.896,486.425,3.949978,-9.615126,-0.5428168,-6.153794,100.0327,0.09332934,-0.0017709
45.90434,486.5104,3.949256,-9.616328,-0.5428375,-6.15426,100.0036,0.09297608,-0.0017698
45.91266,486.5947,3.94852,-9.617309,-0.5428469,-6.154596,100.0242,0.09262251,-0.0017692
45.921,486.6744,3.947775,-9.618281,-0.5428586,-6.154959,99.98426,0.09243798,-0.0017678
45.92934,486.7589,3.947003,-9.619995,-0.5429082,-6.15575,99.99824,0.09208149,-0.0017674
45.93766,486.8422,3.946228,-9.621324,-0.5429371,-6.156308,100.0278,0.0915557,-0.0017681
45.946,486.928,3.945437,-9.622472,-0.5429545,-6.156735,99.93494,0.09119478,-0.0017682
45.95434,487.0098,3.944632,-9.624032,-0.542997,-6.157447,99.98024,0.09084204,-0.0017683
45.96266,487.0906,3.943872,-9.625468,-0.5430332,-6.158087,100.0285,0.0906521,-0.0017674
45.971,487.1718,3.943089,-9.626864,-0.543067,-6.158699,99.98439,0.0902953,-0.0017678
45.97934,487.2547,3.942256,-9.627961,-0.543083,-6.15911,99.9818,0.08993939,-0.0017684
45.98766,487.3408,3.941425,-9.629638,-0.5431289,-6.159859,100.0007,0.08958656,-0.0017691
45.996,487.4244,3.94061,-9.6313,-0.5431754,-6.160616,100.0406,0.0892315,-0.0017698
46.00434,487.5072,3.93981,-9.632941,-0.5432212,-6.161365,99.98858,0.0888816,-0.0017707
46.01266,487.5935,3.93904,-9.633951,-0.54323,-6.161694,100.006,0.08853351,-0.0017716
46.021,487.6756,3.938278,-9.635284,-0.5432592,-6.162256,100.0141,0.08819066,-0.0017732
46.02934,487.7602,3.937537,-9.636582,-0.5432847,-6.162774,100.0233,0.08784722,-0.0017747
46.03766,487.8422,3.936828,-9.637766,-0.5433054,-6.163239,99.9703,0.08750526,-0.0017766
46.046,487.9228,3.936116,-9.638956,-0.5433274,-6.163719,100.0188,0.08716754,-0.0017784
46.05434,488.009,3.935443,-9.640449,-0.5433624,-6.164344,100.0213,0.08666978,-0.001782
46.06266,488.0928,3.934799,-9.642245,-0.5434158,-6.165183,99.98418,0.08633084,-0.0017843
46.071,488.1788,3.934119,-9.643297,-0.5434265,-6.165535,99.98428,0.08599462,-0.0017872
46.07934,488.2616,3.933454,-9.644586,-0.5434521,-6.166058,100.082,0.08566056,-0.0017899
46.08766,488.3466,3.932761,-9.645642,-0.5434635,-6.166418,99.88208,0.08532657,-0.0017927
46.096,488.426,3.932071,-9.646957,-0.5434926,-6.16698,100.0052,0.08514624,-0.001793
46.10434,488.5102,3.931388,-9.648324,-0.5435215,-6.167539,99.9913,0.08466426,-0.0017986
46.11266,488.5906,3.930716,-9.650144,-0.5435778,-6.168406,99.99975,0.08448342,-0.0017994
46.121,488.6748,3.930032,-9.651781,-0.5436213,-6.169129,99.97086,0.08400569,-0.0018064
46.12934,488.7566,3.929344,-9.653441,-0.5436676,-6.169883,100.0548,0.08382496,-0.0018072
46.13766,488.8422,3.92862,-9.655051,-0.5437088,-6.17058,99.98775,0.08334691,-0.0018141
46.146,488.9252,3.927917,-9.656352,-0.5437342,-6.1711,100.006,0.08301668,-0.0018179
46.15434,489.01,3.927234,-9.658184,-0.5437879,-6.171939,100.0193,0.08268451,-0.0018217
46.16266,489.0935,3.926559,-9.659582,-0.5438182,-6.172512,99.95246,0.08235308,-0.0018254
46.171,489.1764,3.925884,-9.661422,-0.5438732,-6.173368,100.0188,0.08202205,-0.0018296
46.17934,489.2578,3.925238,-9.663042,-0.5439171,-6.174094,100.0107,0.08169382,-0.0018344
46.18766,489.3421,3.924571,-9.664398,-0.5439443,-6.174633,99.99019,0.08136486,-0.0018394
46.196,489.4254,3.923899,-9.665262,-0.5439451,-6.174872,99.9959,0.08117694,-0.0018407
46.20434,489.5094,3.923256,-9.666662,-0.543975,-6.175442,100.0201,0.0808436,-0.0018452
46.21266,489.591,3.922598,-9.668282,-0.5440185,-6.176166,99.99556,0.08051228,-0.0018498
46.221,489.6744,3.921948,-9.669776,-0.5440536,-6.176794,100.0201,0.08003964,-0.0018579
46.22934,489.7585,3.921325,-9.671381,-0.5440943,-6.177488,99.99936,0.07970702,-0.0018627
46.23766,489.8415,3.92071,-9.672584,-0.5441136,-6.177937,99.98856,0.07938189,-0.0018681
46.246,489.9242,3.92007,-9.674408,-0.544167,-6.178772,100.0148,0.0790531,-0.0018738
46.25434,490.0074,3.919478,-9.675797,-0.5441962,-6.179334,99.99539,0.07887132,-0.0018759
46.26266,490.0912,3.91883,-9.677288,-0.5442305,-6.179952,99.99859,0.07854346,-0.0018816
46.271,490.1724,3.918206,-9.678931,-0.5442749,-6.180687,100.0164,0.07822632,-0.001887
46.27934,490.2586,3.917594,-9.680468,-0.54431,-6.181316,100.0005,0.07776946,-0.0018953
46.28766,490.3416,3.916972,-9.68183,-0.5443374,-6.181858,99.96578,0.07745206,-0.0019006
46.296,490.4266,3.916361,-9.683178,-0.5443627,-6.182375,100.0293,0.07713616,-0.0019062
46.30434,490.5082,3.91578,-9.684582,-0.5443934,-6.182954,99.98316,0.07682832,-0.001912
46.31266,490.5924,3.915183,-9.685986,-0.5444221,-6.183511,99.97792,0.07652507,-0.0019183
46.321,490.6772,3.914568,-9.687816,-0.5444738,-6.184329,100.0018,0.07607082,-0.0019275
46.32934,490.76,3.91398,-9.689163,-0.5445002,-6.184861,99.99625,0.07577041,-0.0019338
46.33766,490.8411,3.913381,-9.690668,-0.5445362,-6.1855,100.0062,0.07562738,-0.001937
46.346,490.9276,3.912803,-9.692476,-0.5445855,-6.186291,100.004,0.07517508,-0.0019465
46.35434,491.0106,3.912238,-9.69404,-0.5446235,-6.186954,99.98871,0.074875,-0.001953
46.36266,491.094,3.911614,-9.696094,-0.544688,-6.187919,100.0187,0.07458009,-0.0019598
46.371,491.1774,3.911003,-9.697976,-0.544743,-6.188774,100.0069,0.07428506,-0.0019665
46.37934,491.2588,3.910381,-9.700099,-0.5448122,-6.189792,99.97486,0.07414782,-0.0019697
46.38766,491.3426,3.90976,-9.701708,-0.5448516,-6.190471,99.99921,0.07381472,-0.001977
46.396,491.4236,3.909134,-9.703332,-0.5448938,-6.19118,100.0114,0.07367856,-0.0019802
46.40434,491.5096,3.908547,-9.704668,-0.5449168,-6.19167,99.99147,0.07338494,-0.0019867
46.41266,491.593,3.907929,-9.70633,-0.5449592,-6.192382,99.98836,0.07308786,-0.0019932
46.421,491.676,3.907328,-9.708019,-0.5450033,-6.193115,100.0085,0.07262636,-0.0020027
46.42934,491.7591,3.906726,-9.709246,-0.5450218,-6.193555,100.0091,0.07232772,-0.002009
46.43766,491.842,3.906126,-9.710582,-0.5450464,-6.194066,99.9978,0.07207201,-0.0020155
46.446,491.9267,3.905576,-9.712091,-0.5450792,-6.194668,100.0012,0.071774,-0.0020221
46.45434,492.0089,3.904982,-9.713531,-0.5451098,-6.195244,100.0076,0.07159316,-0.0020253
46.46266,492.0926,3.904424,-9.714918,-0.5451365,-6.195781,100.0294,0.07114428,-0.0020349
46.471,492.1759,3.903828,-9.716653,-0.5451824,-6.196532,99.95774,0.07084988,-0.0020414
46.47934,492.2613,3.903241,-9.718204,-0.5452166,-6.197153,100.0012,0.07043587,-0.0020512
46.48766,492.3426,3.902643,-9.719788,-0.5452554,-6.197826,100.0254,0.07027543,-0.0020549
46.496,492.427,3.902081,-9.721549,-0.5453016,-6.198582,99.97164,0.06987208,-0.0020653
46.50434,492.5107,3.901478,-9.723322,-0.545349,-6.199352,100.0003,0.06959589,-0.0020722
46.51266,492.5942,3.900891,-9.725068,-0.545395,-6.200105,100.0203,0.06932534,-0.0020795
46.521,492.6772,3.900324,-9.727102,-0.5454568,-6.20104,99.99556,0.0690585,-0.0020867
46.52934,492.7606,3.899731,-9.728632,-0.5454907,-6.201656,100.0442,0.06879318,-0.0020937
46.53766,492.8433,3.89916,-9.730203,-0.5455274,-6.202305,99.96587,0.06853202,-0.0021012
46.546,492.9272,3.898592,-9.731638,-0.5455556,-6.202856,99.97992,0.06827141,-0.0021086
46.55434,493.0086,3.898045,-9.733442,-0.5456055,-6.203656,100.0488,0.06813608,-0.0021126
46.56266,493.0904,3.897476,-9.735726,-0.5456814,-6.204748,99.98884,0.0680004,-0.0021159
46.571,493.1766,3.896914,-9.737912,-0.5457492,-6.20575,100.006,0.06773853,-0.0021233
46.57934,493.2586,3.89635,-9.739648,-0.5457946,-6.206496,99.94694,0.06747622,-0.0021301
46.58766,493.3414,3.89578,-9.741439,-0.5458428,-6.207275,100.0033,0.0672147,-0.0021369
46.596,493.4274,3.89524,-9.743518,-0.5459042,-6.208204,99.94441,0.06671225,-0.0021491
46.60434,493.5076,3.894662,-9.74541,-0.5459592,-6.209062,100.0539,0.06669762,-0.0021495
46.61266,493.5918,3.894116,-9.747594,-0.5460276,-6.210068,100.0397,0.06620609,-0.002162
46.621,493.6732,3.893594,-9.749834,-0.5461006,-6.211129,99.95056,0.06619036,-0.0021623
46.62934,493.7588,3.893042,-9.751547,-0.5461422,-6.211832,100.0073,0.0658147,-0.0021721
46.63766,493.8404,3.892498,-9.753211,-0.5461834,-6.21253,100.0319,0.06568381,-0.0021756
46.646,493.9209,3.891995,-9.754452,-0.5462021,-6.212976,99.98324,0.0654366,-0.0021825
46.65434,494.0047,3.891474,-9.75615,-0.5462437,-6.213679,99.99439,0.06519481,-0.0021891
46.66266,494.0898,3.890933,-9.757842,-0.5462838,-6.214365,100.0518,0.064956,-0.0021965
46.671,494.1724,3.890444,-9.759736,-0.5463368,-6.215199,99.99653,0.06471765,-0.0022037
46.67934,494.255,3.889949,-9.761895,-0.5464041,-6.216194,99.97199,0.06448098,-0.0022113
46.68766,494.3387,3.889432,-9.764081,-0.5464718,-6.217194,100.0054,0.06424566,-0.0022194
46.696,494.4264,3.888921,-9.766009,-0.546523,-6.218009,100.0103,0.06379218,-0.0022351
46.70434,494.5096,3.888397,-9.767569,-0.5465569,-6.218625,99.99272,0.06356004,-0.0022431
46.71266,494.5918,3.887876,-9.76947,-0.5466099,-6.219459,99.99342,0.06332992,-0.0022512
46.721,494.674,3.887369,-9.771278,-0.5466578,-6.220236,99.97957,0.06331578,-0.0022517
46.72934,494.7574,3.886866,-9.773319,-0.5467174,-6.221146,99.99176,0.063087,-0.00226
46.73766,494.8394,3.886365,-9.775258,-0.5467724,-6.222004,99.99975,0.06285752,-0.0022685
46.746,494.9224,3.885871,-9.777255,-0.5468298,-6.222889,100.0215,0.06262509,-0.0022764
46.75434,495.0089,3.885365,-9.779001,-0.5468711,-6.223591,99.95006,0.06228338,-0.002288
46.76266,495.093,3.884818,-9.780526,-0.5469018,-6.224172,100.0073,0.06194248,-0.0023001
46.771,495.1738,3.884322,-9.781784,-0.54692,-6.22461,100.0408,0.06181914,-0.0023039
46.77934,495.256,3.88382,-9.783129,-0.5469418,-6.225092,99.98228,0.06169915,-0.0023082
46.78766,495.3398,3.883312,-9.784986,-0.5469907,-6.225879,99.99942,0.06146774,-0.002316
46.796,495.423,3.882825,-9.786957,-0.5470459,-6.226738,100.0025,0.06123922,-0.002324
46.80434,495.5059,3.882325,-9.788781,-0.5470932,-6.227508,100.0102,0.06101062,-0.0023318
46.81266,495.589,3.881798,-9.790656,-0.5471432,-6.228308,100.0079,0.06078134,-0.0023397
46.821,495.6733,3.881267,-9.792591,-0.5471955,-6.229135,99.99011,0.0605509,-0.0023472
46.82934,495.7596,3.880744,-9.794474,-0.5472436,-6.229914,100.001,0.06021743,-0.002359
46.83766,495.8406,3.880217,-9.796256,-0.5472894,-6.230668,99.99875,0.06009161,-0.0023628
46.846,495.9248,3.879728,-9.798078,-0.5473354,-6.231421,99.98982,0.05976638,-0.0023749
46.85434,496.0094,3.87923,-9.800134,-0.5473938,-6.232319,99.99968,0.05953878,-0.0023832
46.86266,496.0896,3.878714,-9.802174,-0.547454,-6.233236,100.0089,0.05930786,-0.0023912
46.871,496.1737,3.878188,-9.803778,-0.5474878,-6.233852,100.0307,0.05917652,-0.0023951
46.87934,496.2581,3.877669,-9.805546,-0.5475302,-6.23457,100.0035,0.05885049,-0.0024075
46.88766,496.3434,3.877159,-9.807694,-0.5475928,-6.235512,99.98235,0.05850882,-0.0024203
46.896,496.4254,3.876692,-9.809584,-0.5476433,-6.23632,100.0172,0.05828557,-0.002429
46.90434,496.5098,3.876224,-9.811231,-0.547679,-6.23696,99.98025,0.05806194,-0.0024379
46.91266,496.5945,3.875763,-9.813397,-0.5477426,-6.237918,100.026,0.05783695,-0.002447
46.921,496.6762,3.875308,-9.815844,-0.5478232,-6.239068,99.97672,0.05760982,-0.0024559
46.92934,496.7622,3.874846,-9.817992,-0.5478849,-6.240002,100.0043,0.05738287,-0.0024642
46.93766,496.8384,3.874402,-9.819712,-0.5479294,-6.240742,99.98999,0.05726831,-0.0024685
46.946,496.9247,3.87395,-9.821741,-0.5479841,-6.241596,100.0073,0.05704284,-0.0024766
46.95434,497.0107,3.87353,-9.823782,-0.5480396,-6.242461,99.98755,0.05670432,-0.0024884
46.96266,497.0929,3.873128,-9.825819,-0.5480972,-6.24335,100.0427,0.05647745,-0.0024964
46.971,497.1766,3.872712,-9.827572,-0.5481384,-6.244051,99.93162,0.05625,-0.0025041
46.97934,497.2586,3.872268,-9.82984,-0.5482082,-6.24508,100.0067,0.05613289,-0.0025086
46.98766,497.3428,3.871819,-9.832397,-0.5482928,-6.246274,99.98369,0.0557963,-0.0025194
46.996,497.4254,3.871383,-9.834508,-0.5483536,-6.2472,100.0122,0.05568548,-0.0025237
47.00434,497.5086,3.870956,-9.83635,-0.5483997,-6.247955,100.0079,0.05546592,-0.0025312
47.01266,497.5916,3.870519,-9.83847,-0.5484608,-6.248882,99.9686,0.05524834,-0.0025389
47.021,497.6744,3.870066,-9.840638,-0.5485244,-6.249839,99.99774,0.05503402,-0.0025469
47.02934,497.7592,3.869634,-9.842686,-0.5485802,-6.250707,100.0341,0.05482331,-0.002555
47.03766,497.8398,3.869194,-9.845129,-0.5486602,-6.251847,99.99978,0.05461524,-0.0025628
47.046,497.9259,3.868739,-9.847492,-0.5487322,-6.252899,99.99999,0.05440914,-0.0025704
47.05434,498.0082,3.8683,-9.849586,-0.5487919,-6.253809,100.0101,0.05420479,-0.0025772
47.06266,498.0934,3.86786,-9.851519,-0.5488408,-6.254598,99.98765,0.05389996,-0.0025871
47.071,498.1772,3.867441,-9.853344,-0.548885,-6.25533,100.0021,0.05370008,-0.002594
47.07934,498.2602,3.867006,-9.854742,-0.5489062,-6.255801,100.0001,0.05349724,-0.0026008
47.08766,498.3438,3.866532,-9.856886,-0.5489674,-6.25673,99.99874,0.0532929,-0.0026076
47.096,498.4267,3.86606,-9.858746,-0.5490137,-6.257489,100.0342,0.0531929,-0.0026108
47.10434,498.5112,3.86561,-9.860758,-0.5490671,-6.258328,99.95038,0.0528971,-0.0026219
47.11266,498.5916,3.865155,-9.863299,-0.5491515,-6.259521,100.001,0.052799,-0.0026257
47.121,498.6768,3.864719,-9.865488,-0.5492138,-6.260462,100.0152,0.05251287,-0.002638
47.12934,498.7603,3.86431,-9.867424,-0.5492634,-6.261258,99.99921,0.0523233,-0.0026472
47.13766,498.845,3.863875,-9.869585,-0.5493243,-6.262183,99.98984,0.0521333,-0.0026568
47.146,498.9274,3.863408,-9.871539,-0.5493755,-6.262996,100.0301,0.05194711,-0.0026667
47.15434,499.012,3.862943,-9.873804,-0.5494418,-6.263984,99.99212,0.05176016,-0.0026767
47.16266,499.0924,3.86249,-9.876776,-0.549549,-6.265437,99.99469,0.05157574,-0.0026865
47.171,499.178,3.862085,-9.878968,-0.5496106,-6.26637,99.97449,0.05139564,-0.0026968
47.17934,499.2608,3.861672,-9.881538,-0.5496945,-6.267556,100.0207,0.05121241,-0.002707
47.18766,499.3421,3.861252,-9.884191,-0.5497837,-6.268803,100.012,0.05102696,-0.0027174
47.196,499.425,3.860847,-9.886522,-0.5498542,-6.269836,100.0587,0.05093374,-0.0027231
47.20434,499.5084,3.860438,-9.888962,-0.5499304,-6.270935,99.96122,0.05074183,-0.0027337
47.21266,499.5903,3.860016,-9.891332,-0.5500035,-6.271998,99.99372,0.05054588,-0.0027438
47.221,499.6754,3.859583,-9.893832,-0.5500816,-6.273118,99.99726,0.05025877,-0.0027589
47.22934,499.76,3.859201,-9.896384,-0.5501626,-6.274272,100.0177,0.05006844,-0.0027693
47.23766,499.8411,3.858811,-9.898712,-0.5502338,-6.275312,99.998,0.04987959,-0.0027801
47.246,499.9242,3.85843,-9.900581,-0.5502784,-6.276052,100.0215,0.04968854,-0.0027914
47.25434,500.01,3.858041,-9.902658,-0.5503328,-6.276902,99.96895,0.04949513,-0.002803
47.26266,500.091,3.85764,-9.904829,-0.5503951,-6.277844,100.0104,0.04939828,-0.0028096
47.271,500.174,3.857233,-9.906922,-0.5504519,-6.27872,99.98512,0.04911529,-0.0028256
47.27934,500.2587,3.856832,-9.908832,-0.5504974,-6.279472,99.98812,0.04892646,-0.0028367
47.28766,500.3429,3.856422,-9.911151,-0.5505655,-6.280478,100.0453,0.04873948,-0.0028477
47.296,500.4253,3.856003,-9.913716,-0.5506479,-6.281648,99.95702,0.04855156,-0.0028589
47.30434,500.509,3.855605,-9.916054,-0.5507169,-6.282668,100.005,0.04835804,-0.0028701
47.31266,500.5916,3.855209,-9.918536,-0.5507944,-6.283782,99.99251,0.04816248,-0.0028813
47.321,500.6748,3.854811,-9.92072,-0.5508554,-6.284708,99.98836,0.0479641,-0.0028924
47.32934,500.7581,3.854422,-9.922991,-0.5509209,-6.285686,99.97684,0.04785605,-0.002899
47.33766,500.841,3.853988,-9.925591,-0.5510043,-6.28687,100.0309,0.04756626,-0.0029146
47.346,500.924,3.853587,-9.928348,-0.551096,-6.288144,100.0086,0.04745144,-0.0029209
47.35434,501.0058,3.853207,-9.930845,-0.5511744,-6.28927,99.96606,0.04724816,-0.0029316
47.36266,501.0887,3.852822,-9.933391,-0.5512546,-6.290415,100.0611,0.0470431,-0.0029424
47.371,501.1739,3.852424,-9.935715,-0.5513211,-6.291406,99.95744,0.0467561,-0.0029577
47.37934,501.2554,3.852024,-9.937816,-0.551378,-6.292285,99.98728,0.04664013,-0.0029634
47.38766,501.3389,3.851656,-9.940406,-0.5514599,-6.293448,99.99458,0.04644314,-0.0029735
47.396,501.4212,3.85127,-9.942551,-0.5515183,-6.294346,100.01,0.0462501,-0.0029838
47.40434,501.5054,3.850912,-9.945222,-0.5516039,-6.295552,100.0079,0.04606022,-0.0029945
47.41266,501.59,3.850546,-9.948055,-0.551698,-6.296856,100.037,0.04587337,-0.0030048
47.421,501.6731,3.850228,-9.950425,-0.5517676,-6.297884,99.99861,0.04568856,-0.003015
47.42934,501.7566,3.849884,-9.95216,-0.551803,-6.298516,100.0038,0.04550604,-0.0030257
47.43766,501.8371,3.849539,-9.954134,-0.551853,-6.299317,99.99511,0.04532056,-0.0030366
47.446,501.922,3.849203,-9.956444,-0.551918,-6.300292,100.0189,0.04514083,-0.0030472
47.45434,502.0045,3.848847,-9.959079,-0.5520021,-6.301482,99.99043,0.04496262,-0.0030579
47.46266,502.0876,3.848502,-9.96159,-0.552079,-6.30259,99.95914,0.04478067,-0.0030686
47.471,502.1711,3.848144,-9.963882,-0.552144,-6.303563,99.99624,0.04459776,-0.0030789
47.47934,502.2544,3.847803,-9.966414,-0.5522217,-6.304682,100.0012,0.04441366,-0.0030888
47.48766,502.341,3.847426,-9.968616,-0.5522793,-6.305574,99.98991,0.04422687,-0.0030982
47.496,502.4226,3.847037,-9.971106,-0.5523559,-6.306676,99.98984,0.04403969,-0.0031078
47.50434,502.5078,3.846625,-9.97348,-0.5524234,-6.307679,100.0253,0.04385307,-0.0031174
47.51266,502.5903,3.846259,-9.976066,-0.552504,-6.308832,99.99571,0.04366636,-0.0031264
47.521,502.6738,3.845884,-9.979009,-0.5526033,-6.310198,99.99478,0.04347981,-0.0031352
47.52934,502.7553,3.845484,-9.981495,-0.5526791,-6.311296,100.01,0.04329809,-0.0031444
47.53766,502.8367,3.84512,-9.983691,-0.5527393,-6.312214,100.0003,0.04311411,-0.0031529
47.546,502.9176,3.844759,-9.985711,-0.55279,-6.313024,100.0558,0.04293198,-0.0031618
47.55434,503.0027,3.844388,-9.987611,-0.5528318,-6.313731,99.97511,0.04275012,-0.003171
47.56266,503.0875,3.84401,-9.989611,-0.552879,-6.314502,99.99796,0.0425692,-0.0031801
47.571,503.1682,3.843659,-9.991722,-0.5529346,-6.315368,99.99108,0.04239033,-0.0031892
47.57934,503.2519,3.843335,-9.993732,-0.5529829,-6.31615,99.97689,0.04221059,-0.0031981
47.58766,503.3369,3.84303,-9.99609,-0.5530488,-6.317132,99.96887,0.0420311,-0.0032066
47.596,503.4186,3.842676,-9.998601,-0.553125,-6.318234,100.0231,0.04185255,-0.0032156
47.60434,503.4997,3.842312,-10.00123,-0.5532078,-6.31941,99.99188,0.04167761,-0.0032244
47.61266,503.5833,3.841954,-10.00436,-0.5533163,-6.320879,100.0149,0.04150198,-0.0032322
47.621,503.663,3.841595,-10.00716,-0.5534091,-6.322169,99.98906,0.04132786,-0.0032407
47.62934,503.7487,3.841218,-10.01078,-0.5535419,-6.323916,100.0149,0.04115502,-0.003249
47.63766,503.8334,3.84087,-10.0143,-0.5536701,-6.325613,100.0322,0.04098,-0.003257
47.646,503.9154,3.840512,-10.01781,-0.553799,-6.327316,99.96931,0.04080269,-0.0032649
47.65434,503.9984,3.84017,-10.02109,-0.5539155,-6.328877,100.0079,0.04062727,-0.0032718
47.66266,504.085,3.839798,-10.02402,-0.5540102,-6.330191,99.97871,0.04045102,-0.0032782
47.671,504.1648,3.839415,-10.02718,-0.5541214,-6.331692,100.0019,0.04028026,-0.0032853
47.67934,504.2492,3.839071,-10.0301,-0.5542172,-6.333019,100.0026,0.04010754,-0.0032922
47.68766,504.3308,3.838761,-10.03293,-0.5543093,-6.334301,100.0153,0.03993828,-0.0032993
47.696,504.4144,3.838476,-10.03527,-0.5543736,-6.33527,100.0424,0.03977134,-0.0033068
47.70434,504.4931,3.838197,-10.03797,-0.554461,-6.336499,99.96196,0.03960419,-0.003314
